operationId,method,path,permission_code,approval_status
get_technical_alert_endpoint,GET,/api/v1/technical-alert-endpoint/{id},PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
update_technical_alert_endpoint,PATCH,/api/v1/technical-alert-endpoint/{id},PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
list_ai_candidate_revision,GET,/api/v1/ai-candidate-revision,PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
create_ai_candidate_revision,POST,/api/v1/ai-candidate-revision,AI_TASK_CREATE,CURRENT_LIVING_AUTHORITY
get_ai_candidate_revision,GET,/api/v1/ai-candidate-revision/{id},PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
update_ai_candidate_revision,PATCH,/api/v1/ai-candidate-revision/{id},AI_TASK_CREATE,CURRENT_LIVING_AUTHORITY
list_technical_alert_ingestion_batch,GET,/api/v1/technical-alert-ingestion-batch,PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
create_technical_alert_ingestion_batch,POST,/api/v1/technical-alert-ingestion-batch,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
get_technical_alert_ingestion_batch,GET,/api/v1/technical-alert-ingestion-batch/{id},PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
update_technical_alert_ingestion_batch,PATCH,/api/v1/technical-alert-ingestion-batch/{id},PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
list_execution_batch,GET,/api/v1/execution-batch,PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
create_execution_batch,POST,/api/v1/execution-batch,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
get_execution_batch,GET,/api/v1/execution-batch/{id},PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
update_execution_batch,PATCH,/api/v1/execution-batch/{id},PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
list_project_execution_configuration,GET,/api/v1/project-execution-configuration,PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
create_project_execution_configuration,POST,/api/v1/project-execution-configuration,PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
get_project_execution_configuration,GET,/api/v1/project-execution-configuration/{id},PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
update_project_execution_configuration,PATCH,/api/v1/project-execution-configuration/{id},PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
create_execution,POST,/api/v1/executions,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
cancel_execution,POST,/api/v1/executions/{id}/cancel,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
terminate_execution,POST,/api/v1/executions/{id}/terminate,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
register_runner,POST,/api/v1/runners/register,,CURRENT_LIVING_AUTHORITY
heartbeat_runner,POST,/api/v1/runners/{id}/heartbeat,,CURRENT_LIVING_AUTHORITY
report_runner_capabilities,POST,/api/v1/runners/{id}/capabilities,,CURRENT_LIVING_AUTHORITY
claim_runner_task,POST,/api/v1/runners/{id}/claim,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
renew_runner_lease,POST,/api/v1/runners/{id}/renew,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
report_runner_progress,POST,/api/v1/runners/{id}/progress,REPORT_VIEW,CURRENT_LIVING_AUTHORITY
report_runner_result,POST,/api/v1/runners/{id}/result,REPORT_VIEW,CURRENT_LIVING_AUTHORITY
convert_natural_language_case,POST,/api/v1/natural-language-cases/{id}/convert,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
create_ai_exploration,POST,/api/v1/ai-explorations,AI_TASK_CREATE,CURRENT_LIVING_AUTHORITY
create_ai_exploration_session,POST,/api/v1/ai-exploration-sessions,AI_TASK_CREATE,CURRENT_LIVING_AUTHORITY
create_manual_recording,POST,/api/v1/manual-recordings,MANUAL_RECORDING_CREATE,CURRENT_LIVING_AUTHORITY
save_recording_draft_and_stop,POST,/api/v1/manual-recordings/{id}/save-draft-and-stop,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
get_report,GET,/api/v1/reports/{id},REPORT_VIEW,CURRENT_LIVING_AUTHORITY
export_report,POST,/api/v1/reports/{id}/export,REPORT_VIEW,CURRENT_LIVING_AUTHORITY
create_report_share,POST,/api/v1/reports/{id}/shares,REPORT_SHARE,CURRENT_LIVING_AUTHORITY
download_artifact,GET,/api/v1/artifacts/{id}/download,ARTIFACT_DOWNLOAD,CURRENT_LIVING_AUTHORITY
create_artifact_upload_session,POST,/api/v1/artifact-upload-sessions,TEST_ARTIFACT_VIEW,CURRENT_LIVING_AUTHORITY
complete_artifact_upload,POST,/api/v1/artifact-upload-sessions/{id}/complete,TEST_ARTIFACT_VIEW,CURRENT_LIVING_AUTHORITY
list_recovery_items,GET,/api/v1/recovery-center,PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
create_external_trigger,POST,/api/v1/external-triggers,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
preflight_execution_binding_snapshot,POST,/api/v1/execution-binding-snapshots/preflight,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
create_execution_binding_snapshot,POST,/api/v1/execution-binding-snapshots,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
list_execution_binding_snapshots,GET,/api/v1/execution-binding-snapshots,PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
get_execution_binding_snapshot,GET,/api/v1/execution-binding-snapshots/{id},PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
consume_execution_binding_snapshot,POST,/api/v1/execution-binding-snapshots/{id}/consume,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
renew_execution_binding_snapshot_leases,POST,/api/v1/execution-binding-snapshots/{id}/leases/renew,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
release_execution_binding_snapshot,POST,/api/v1/execution-binding-snapshots/{id}/release,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
recover_execution_binding_snapshot,POST,/api/v1/execution-binding-snapshots/{id}/recover,PROJECT_EDIT,CURRENT_LIVING_AUTHORITY
list_project_runtime_policy_revisions,GET,/api/v1/project-runtime-policy-revisions,PROJECT_VIEW,CURRENT_LIVING_AUTHORITY
