operationId,method,path,permission_code,approval_status
list_login_strategy,GET,/api/v1/login-strategy,PROJECT_VIEW,FROZEN_R3
create_login_strategy,POST,/api/v1/login-strategy,PROJECT_EDIT,FROZEN_R3
get_login_strategy,GET,/api/v1/login-strategy/{id},PROJECT_VIEW,FROZEN_R3
update_login_strategy,PATCH,/api/v1/login-strategy/{id},PROJECT_EDIT,FROZEN_R3
list_page_object,GET,/api/v1/page-object,PROJECT_VIEW,FROZEN_R3
create_page_object,POST,/api/v1/page-object,PROJECT_EDIT,FROZEN_R3
get_page_object,GET,/api/v1/page-object/{id},PROJECT_VIEW,FROZEN_R3
update_page_object,PATCH,/api/v1/page-object/{id},PROJECT_EDIT,FROZEN_R3
list_action_asset,GET,/api/v1/action-asset,PROJECT_VIEW,FROZEN_R3
create_action_asset,POST,/api/v1/action-asset,PROJECT_EDIT,FROZEN_R3
get_action_asset,GET,/api/v1/action-asset/{id},PROJECT_VIEW,FROZEN_R3
update_action_asset,PATCH,/api/v1/action-asset/{id},PROJECT_EDIT,FROZEN_R3
list_assertion_asset,GET,/api/v1/assertion-asset,PROJECT_VIEW,FROZEN_R3
create_assertion_asset,POST,/api/v1/assertion-asset,PROJECT_EDIT,FROZEN_R3
get_assertion_asset,GET,/api/v1/assertion-asset/{id},PROJECT_VIEW,FROZEN_R3
update_assertion_asset,PATCH,/api/v1/assertion-asset/{id},PROJECT_EDIT,FROZEN_R3
list_runner,GET,/api/v1/runner,PROJECT_VIEW,FROZEN_R3
create_runner,POST,/api/v1/runner,PROJECT_EDIT,FROZEN_R3
get_runner,GET,/api/v1/runner/{id},PROJECT_VIEW,FROZEN_R3
update_runner,PATCH,/api/v1/runner/{id},PROJECT_EDIT,FROZEN_R3
list_runner_capability,GET,/api/v1/runner-capability,PROJECT_VIEW,FROZEN_R3
create_runner_capability,POST,/api/v1/runner-capability,PROJECT_EDIT,FROZEN_R3
get_runner_capability,GET,/api/v1/runner-capability/{id},PROJECT_VIEW,FROZEN_R3
update_runner_capability,PATCH,/api/v1/runner-capability/{id},PROJECT_EDIT,FROZEN_R3
list_execution_slot,GET,/api/v1/execution-slot,PROJECT_VIEW,FROZEN_R3
create_execution_slot,POST,/api/v1/execution-slot,PROJECT_EDIT,FROZEN_R3
get_execution_slot,GET,/api/v1/execution-slot/{id},PROJECT_VIEW,FROZEN_R3
update_execution_slot,PATCH,/api/v1/execution-slot/{id},PROJECT_EDIT,FROZEN_R3
list_model_config,GET,/api/v1/model-config,PROJECT_VIEW,FROZEN_R3
create_model_config,POST,/api/v1/model-config,PROJECT_EDIT,FROZEN_R3
get_model_config,GET,/api/v1/model-config/{id},PROJECT_VIEW,FROZEN_R3
update_model_config,PATCH,/api/v1/model-config/{id},PROJECT_EDIT,FROZEN_R3
list_prompt_revision,GET,/api/v1/prompt-revision,PROJECT_VIEW,FROZEN_R3
create_prompt_revision,POST,/api/v1/prompt-revision,PROJECT_EDIT,FROZEN_R3
get_prompt_revision,GET,/api/v1/prompt-revision/{id},PROJECT_VIEW,FROZEN_R3
update_prompt_revision,PATCH,/api/v1/prompt-revision/{id},PROJECT_EDIT,FROZEN_R3
list_ai_call,GET,/api/v1/ai-call,PROJECT_VIEW,FROZEN_R3
create_ai_call,POST,/api/v1/ai-call,AI_TASK_CREATE,FROZEN_R3
get_ai_call,GET,/api/v1/ai-call/{id},PROJECT_VIEW,FROZEN_R3
update_ai_call,PATCH,/api/v1/ai-call/{id},AI_TASK_CREATE,FROZEN_R3
list_ai_task,GET,/api/v1/ai-task,PROJECT_VIEW,FROZEN_R3
create_ai_task,POST,/api/v1/ai-task,AI_TASK_CREATE,FROZEN_R3
get_ai_task,GET,/api/v1/ai-task/{id},PROJECT_VIEW,FROZEN_R3
update_ai_task,PATCH,/api/v1/ai-task/{id},AI_TASK_CREATE,FROZEN_R3
list_test_report_generation_request,GET,/api/v1/test-report-generation-request,REPORT_VIEW,FROZEN_R3
create_test_report_generation_request,POST,/api/v1/test-report-generation-request,REPORT_VIEW,FROZEN_R3
get_test_report_generation_request,GET,/api/v1/test-report-generation-request/{id},REPORT_VIEW,FROZEN_R3
update_test_report_generation_request,PATCH,/api/v1/test-report-generation-request/{id},REPORT_VIEW,FROZEN_R3
list_test_report,GET,/api/v1/test-report,REPORT_VIEW,FROZEN_R3
create_test_report,POST,/api/v1/test-report,REPORT_VIEW,FROZEN_R3
get_test_report,GET,/api/v1/test-report/{id},REPORT_VIEW,FROZEN_R3
update_test_report,PATCH,/api/v1/test-report/{id},REPORT_VIEW,FROZEN_R3
list_test_artifact,GET,/api/v1/test-artifact,TEST_ARTIFACT_VIEW,FROZEN_R3
create_test_artifact,POST,/api/v1/test-artifact,TEST_ARTIFACT_VIEW,FROZEN_R3
get_test_artifact,GET,/api/v1/test-artifact/{id},TEST_ARTIFACT_VIEW,FROZEN_R3
update_test_artifact,PATCH,/api/v1/test-artifact/{id},TEST_ARTIFACT_VIEW,FROZEN_R3
list_technical_alert,GET,/api/v1/technical-alert,PROJECT_VIEW,FROZEN_R3
create_technical_alert,POST,/api/v1/technical-alert,PROJECT_EDIT,FROZEN_R3
get_technical_alert,GET,/api/v1/technical-alert/{id},PROJECT_VIEW,FROZEN_R3
update_technical_alert,PATCH,/api/v1/technical-alert/{id},PROJECT_EDIT,FROZEN_R3
list_integration_component,GET,/api/v1/integration-component,PROJECT_VIEW,FROZEN_R3
create_integration_component,POST,/api/v1/integration-component,PROJECT_EDIT,FROZEN_R3
get_integration_component,GET,/api/v1/integration-component/{id},PROJECT_VIEW,FROZEN_R3
update_integration_component,PATCH,/api/v1/integration-component/{id},PROJECT_EDIT,FROZEN_R3
list_system_parameter,GET,/api/v1/system-parameter,PROJECT_VIEW,FROZEN_R3
create_system_parameter,POST,/api/v1/system-parameter,PROJECT_EDIT,FROZEN_R3
get_system_parameter,GET,/api/v1/system-parameter/{id},PROJECT_VIEW,FROZEN_R3
update_system_parameter,PATCH,/api/v1/system-parameter/{id},PROJECT_EDIT,FROZEN_R3
list_data_dictionary,GET,/api/v1/data-dictionary,PROJECT_VIEW,FROZEN_R3
create_data_dictionary,POST,/api/v1/data-dictionary,PROJECT_EDIT,FROZEN_R3
get_data_dictionary,GET,/api/v1/data-dictionary/{id},PROJECT_VIEW,FROZEN_R3
update_data_dictionary,PATCH,/api/v1/data-dictionary/{id},PROJECT_EDIT,FROZEN_R3
list_audit_log,GET,/api/v1/audit-log,PROJECT_VIEW,FROZEN_R3
create_audit_log,POST,/api/v1/audit-log,PROJECT_EDIT,FROZEN_R3
get_audit_log,GET,/api/v1/audit-log/{id},PROJECT_VIEW,FROZEN_R3
update_audit_log,PATCH,/api/v1/audit-log/{id},PROJECT_EDIT,FROZEN_R3
list_retention_policy,GET,/api/v1/retention-policy,PROJECT_VIEW,FROZEN_R3
create_retention_policy,POST,/api/v1/retention-policy,PROJECT_EDIT,FROZEN_R3
get_retention_policy,GET,/api/v1/retention-policy/{id},PROJECT_VIEW,FROZEN_R3
update_retention_policy,PATCH,/api/v1/retention-policy/{id},PROJECT_EDIT,FROZEN_R3
list_controlled_purge_request,GET,/api/v1/controlled-purge-request,PROJECT_VIEW,FROZEN_R3
create_controlled_purge_request,POST,/api/v1/controlled-purge-request,PROJECT_EDIT,FROZEN_R3
get_controlled_purge_request,GET,/api/v1/controlled-purge-request/{id},PROJECT_VIEW,FROZEN_R3
update_controlled_purge_request,PATCH,/api/v1/controlled-purge-request/{id},PROJECT_EDIT,FROZEN_R3
list_technical_alert_endpoint,GET,/api/v1/technical-alert-endpoint,PROJECT_VIEW,FROZEN_R3
create_technical_alert_endpoint,POST,/api/v1/technical-alert-endpoint,PROJECT_EDIT,FROZEN_R3
get_technical_alert_endpoint,GET,/api/v1/technical-alert-endpoint/{id},PROJECT_VIEW,FROZEN_R3
update_technical_alert_endpoint,PATCH,/api/v1/technical-alert-endpoint/{id},PROJECT_EDIT,FROZEN_R3
list_platform_design_baseline_release,GET,/api/v1/platform-design-baseline-release,PROJECT_VIEW,FROZEN_R3
create_platform_design_baseline_release,POST,/api/v1/platform-design-baseline-release,PROJECT_EDIT,FROZEN_R3
get_platform_design_baseline_release,GET,/api/v1/platform-design-baseline-release/{id},PROJECT_VIEW,FROZEN_R3
update_platform_design_baseline_release,PATCH,/api/v1/platform-design-baseline-release/{id},PROJECT_EDIT,FROZEN_R3
list_ai_candidate_revision,GET,/api/v1/ai-candidate-revision,PROJECT_VIEW,FROZEN_R3
create_ai_candidate_revision,POST,/api/v1/ai-candidate-revision,AI_TASK_CREATE,FROZEN_R3
get_ai_candidate_revision,GET,/api/v1/ai-candidate-revision/{id},PROJECT_VIEW,FROZEN_R3
update_ai_candidate_revision,PATCH,/api/v1/ai-candidate-revision/{id},AI_TASK_CREATE,FROZEN_R3
list_technical_alert_ingestion_batch,GET,/api/v1/technical-alert-ingestion-batch,PROJECT_VIEW,FROZEN_R3
create_technical_alert_ingestion_batch,POST,/api/v1/technical-alert-ingestion-batch,PROJECT_EDIT,FROZEN_R3
get_technical_alert_ingestion_batch,GET,/api/v1/technical-alert-ingestion-batch/{id},PROJECT_VIEW,FROZEN_R3
update_technical_alert_ingestion_batch,PATCH,/api/v1/technical-alert-ingestion-batch/{id},PROJECT_EDIT,FROZEN_R3
list_execution_batch,GET,/api/v1/execution-batch,PROJECT_VIEW,FROZEN_R3
create_execution_batch,POST,/api/v1/execution-batch,PROJECT_EDIT,FROZEN_R3
get_execution_batch,GET,/api/v1/execution-batch/{id},PROJECT_VIEW,FROZEN_R3
update_execution_batch,PATCH,/api/v1/execution-batch/{id},PROJECT_EDIT,FROZEN_R3
list_project_execution_configuration,GET,/api/v1/project-execution-configuration,PROJECT_VIEW,FROZEN_R3
create_project_execution_configuration,POST,/api/v1/project-execution-configuration,PROJECT_VIEW,FROZEN_R3
get_project_execution_configuration,GET,/api/v1/project-execution-configuration/{id},PROJECT_VIEW,FROZEN_R3
update_project_execution_configuration,PATCH,/api/v1/project-execution-configuration/{id},PROJECT_VIEW,FROZEN_R3
create_execution,POST,/api/v1/executions,PROJECT_EDIT,FROZEN_R3
cancel_execution,POST,/api/v1/executions/{id}/cancel,PROJECT_EDIT,FROZEN_R3
terminate_execution,POST,/api/v1/executions/{id}/terminate,PROJECT_EDIT,FROZEN_R3
register_runner,POST,/api/v1/runners/register,PROJECT_EDIT,FROZEN_R3
heartbeat_runner,POST,/api/v1/runners/{id}/heartbeat,PROJECT_EDIT,FROZEN_R3
claim_runner_task,POST,/api/v1/runners/{id}/claim,PROJECT_EDIT,FROZEN_R3
renew_runner_lease,POST,/api/v1/runners/{id}/renew,PROJECT_EDIT,FROZEN_R3
report_runner_progress,POST,/api/v1/runners/{id}/progress,REPORT_VIEW,FROZEN_R3
report_runner_result,POST,/api/v1/runners/{id}/result,REPORT_VIEW,FROZEN_R3
convert_natural_language_case,POST,/api/v1/natural-language-cases/{id}/convert,PROJECT_EDIT,FROZEN_R3
create_ai_exploration,POST,/api/v1/ai-explorations,AI_TASK_CREATE,FROZEN_R3
create_manual_recording,POST,/api/v1/manual-recordings,MANUAL_RECORDING_CREATE,FROZEN_R3
save_recording_draft_and_stop,POST,/api/v1/manual-recordings/{id}/save-draft-and-stop,PROJECT_EDIT,FROZEN_R3
get_report,GET,/api/v1/reports/{id},REPORT_VIEW,FROZEN_R3
export_report,POST,/api/v1/reports/{id}/export,REPORT_VIEW,FROZEN_R3
create_report_share,POST,/api/v1/reports/{id}/shares,REPORT_SHARE,FROZEN_R3
download_artifact,GET,/api/v1/artifacts/{id}/download,ARTIFACT_DOWNLOAD,FROZEN_R3
create_artifact_upload_session,POST,/api/v1/artifact-upload-sessions,TEST_ARTIFACT_VIEW,FROZEN_R3
complete_artifact_upload,POST,/api/v1/artifact-upload-sessions/{id}/complete,TEST_ARTIFACT_VIEW,FROZEN_R3
list_recovery_items,GET,/api/v1/recovery-center,PROJECT_VIEW,FROZEN_R3
create_external_trigger,POST,/api/v1/external-triggers,PROJECT_EDIT,FROZEN_R3
